AffiliationID,ProviderID,ProviderAffliated,ProviderAffiliationName,ProviderAffiliationType,ProviderAffiliationStartDate,ProviderAffiliationEndDate
6827a69b-2e55-4f78-bc72-f112560ed8d1,d3cf0f40-b6be-41e9-808b-401c84355512,Yes,Jersey Shore Hospital,Clinic,2022-03-16,2025-07-03
734c6c5c-12e8-4138-86ff-1f3b6c1463b4,b5bd870a-a8b5-470b-be07-1d6aef34e8be,Yes,Princeton Health Group,Hospital,2022-05-30,2025-07-03
cff3f96f-67d3-4103-9d65-e0b41583282e,29005571-6a5e-41eb-b0fb-ac47850aab8c,Yes,Hackensack Medical Affiliates,Health System,2021-09-26,2025-07-03
6897c052-a5fe-4ccd-9859-449c79997c76,d4e4ea58-1db3-4de0-94f2-13b3e283a0fa,Yes,Hackensack Medical Affiliates,Hospital,2018-01-27,2024-11-03
ea190bfb-93bc-43f4-9a7a-e974ea8a5039,e7d36ab4-9025-44c5-aaaa-b8ed83937520,Yes,Atlantic Health System,Health System,2024-04-09,2025-07-03
d0678526-2e76-436b-9d64-cc4863ac320b,9fdad672-1dfa-4c16-9601-2952082d8d37,Yes,Saint Mary's Medical Center,Clinic,2021-12-01,2025-07-03
0f5278da-427e-40b4-900e-130f7dbedbb3,3e046d98-308c-4887-ac03-6260d4e8737f,Yes,Atlantic Health System,Health System,2024-02-23,2025-07-03
6e42dd9e-ebb8-40d7-b396-12e6e058d8f2,b6ada86a-ac0d-4a7a-b141-71ec6361b41c,Yes,Princeton Health Group,Medical Group,2019-05-01,2021-07-18
7048c8cc-8cd0-400e-b656-5374cfbde35d,ebe0d98a-3d69-4972-ba45-179c1f4b250d,Yes,Saint Mary's Medical Center,Clinic,2018-02-22,2025-07-03
f3dfb591-8048-4321-9715-07149a2ec521,7432a8ad-d344-47aa-b721-b74c60f57de0,No,,,,
f3667274-0f81-4bcd-911d-0cd9d11a2b21,bb42b0d7-ce8a-4694-9084-7a21845fae47,No,,,,
679b6671-b34c-487a-84d4-b8f4698c7fe4,e7fe868e-6ff1-481a-b67f-0c0131bd45e8,Yes,Atlantic Health System,Hospital,2016-01-18,2017-01-27
6f7b1b41-0e1d-493b-b7c7-fbafe97a604f,8f6ea28b-c63c-46a2-835d-2e25e40331d7,Yes,Atlantic Health System,Clinic,2019-06-30,2025-01-05
acce8935-f1e8-4dcc-8cc7-5d81754734bb,c5a19b6f-cbbe-4351-ac31-0c40bb913ed3,Yes,Atlantic Health System,Health System,2021-03-28,2025-07-03
c3820e89-0029-405a-9fca-80d5ec81ee57,857dca4b-557e-4b9c-ad1e-57aa7d592e8f,Yes,Newark General Hospital,Hospital,2015-07-11,2024-02-29
b4ca78cb-ce5e-4ec9-920f-3bfecc8b0828,f6c843b3-2d9f-4a31-9b0b-7c1e19e99c8a,Yes,Princeton Health Group,Medical Group,2018-02-16,2025-07-03
dee4b9cc-45b7-49c1-b6ff-02946c58c3b9,1f20d478-7d4a-4531-af4a-fba333abcfaa,Yes,Newark General Hospital,Hospital,2021-06-29,2023-05-20
9ca83173-bbb7-49ba-9126-bc6bb7bb8e81,c07d298b-5e1d-4bd9-9b94-d0f61e5f694e,Yes,RWJBarnabas Health,Clinic,2020-12-16,2022-05-01
3aececac-bde8-451c-a26c-5214a4dd7683,fb583571-d834-4582-9b0c-c19dd116f57a,Yes,Atlantic Health System,Health System,2018-06-20,2022-01-15
42ab0f38-2597-403e-8857-5c7c0d79d454,b57788ea-97f8-4e3e-b720-9d70da750256,Yes,Princeton Health Group,Clinic,2023-03-14,2025-07-03
b3222e05-a5fc-4ffd-a555-be4cc0797a4e,137fab30-1507-4069-9aa4-d910a1aeded7,Yes,Newark General Hospital,Health System,2019-02-06,2021-07-04
0b38f407-437a-4205-9fa8-c83cec24163c,d01dd3b3-0ce6-4221-9f25-71624fd3394a,Yes,Newark General Hospital,Medical Group,2017-03-30,2025-07-03
88df06a1-5d6c-4237-9bb2-4471a0cc43f1,ccd143a7-ddfb-4e86-a67f-1b87acfc89b1,Yes,Jersey Shore Hospital,Medical Group,2021-08-27,2025-07-03
cd8675b2-ea44-4c19-b99b-41c3730c477a,8dd939b1-23f5-4cd3-8885-6f9cbe3b6fc0,Yes,Trinitas Regional Medical Center,Clinic,2022-01-21,2023-11-28
0835d060-97e9-4d28-b50e-e6ce55dd990e,2045492f-c557-4ba1-9dab-f3d8f4df88b9,Yes,Jersey Shore Hospital,Hospital,2016-10-01,2025-07-03
e8e65e94-e228-4052-93ab-0beeeefb1ade,b493fc6d-1bff-4316-bfbf-371f2737522f,Yes,Newark General Hospital,Clinic,2020-09-29,2025-07-03
67c78969-5a13-494d-a593-7b3d59ca02e1,22a8bb12-77aa-49bb-9c14-cf5111fc2876,Yes,Newark General Hospital,Clinic,2017-11-26,2025-07-03
4da9b8cd-495e-4e92-bbf8-d29c54384ed5,709b7941-66c8-4973-b3ca-de9c0278b33b,No,,,,
86102e7b-2a9d-4306-a610-db076b395296,9c80cc40-0ab4-4ef7-93cd-ed9afcd6f957,Yes,Jersey Shore Hospital,Medical Group,2018-04-26,2023-12-05
6c180020-e67f-4905-9d93-dbdd56653de6,0a95af94-f31d-4e00-907e-fbb3f75eb4c2,Yes,Hackensack Medical Affiliates,Health System,2022-11-19,2025-07-03
94a11ea7-7d0d-447f-9652-3c5fccab2cbb,dc2afe66-31bb-420d-a4fc-4cace27d68c4,Yes,Jersey Shore Hospital,Hospital,2020-09-18,2025-07-03
3fe61076-5bbf-4c91-8270-7343eda077f4,ee331f08-7836-4b78-a4ef-e5df8a35d05b,Yes,RWJBarnabas Health,Health System,2015-12-19,2023-01-22
b98c1933-0ff1-4fe4-8a34-aacaf99f7cf1,e07d59c5-b3e5-47be-aa91-bf27321513e8,Yes,Atlantic Health System,Clinic,2017-10-11,2018-12-13
5de7930a-7a0d-47fd-9e8c-22f90c94d2cd,9d40ba3f-3c76-439c-b46d-8e40fc1c0cf3,Yes,RWJBarnabas Health,Clinic,2022-06-04,2025-07-03
259a7c00-a461-4519-9273-e13028a79c8e,491e45ce-0741-4657-98a9-16370683ca56,Yes,Jersey Shore Hospital,Health System,2017-03-03,2025-07-03
b4662283-3716-4aeb-802a-eff3803df143,31a37f03-d990-4487-a5ad-abf08623407e,Yes,Saint Mary's Medical Center,Hospital,2022-12-12,2025-07-03
61ab877a-fc57-4a02-a21d-16ba73be335d,c655eda1-e05f-46ff-967d-91abb94aaf82,Yes,Atlantic Health System,Medical Group,2018-08-20,2025-07-03
69727216-6eb2-48ee-9d44-8d6b24678d40,1b76607f-990a-498e-871a-eafa1f2a1090,Yes,Hackensack Medical Affiliates,Hospital,2022-12-11,2025-07-03
6e3c4762-c1f9-4e33-8b9d-8246a2ee64dd,19ef6b73-9374-40b4-bf6c-d652f72d2595,Yes,Hackensack Medical Affiliates,Health System,2019-05-26,2024-08-20
44befbd5-f959-45bb-a16b-bc0f5228656e,72435cc6-9f0d-419d-89d7-d459d642546b,No,,,,
3975ddf2-c504-47f8-b4f1-7cd332de68de,7245ddc0-0d4e-4f20-a8eb-81e966a218ac,No,,,,
c9f91d10-6ab0-4cbd-9b0d-c04360a57318,2c220f8e-8a41-4042-ac36-9e0f15cd731b,Yes,RWJBarnabas Health,Clinic,2024-01-20,2025-07-03
48641cc5-8294-4341-8b47-06b03728c084,edc88f68-4511-4abd-9db7-abdddf9d8bb8,Yes,Newark General Hospital,Clinic,2021-01-07,2025-07-03
b2e86689-1af3-4aa8-8642-f1d4963605d7,7a9748fc-7d63-44ee-ab0d-014914ab5744,No,,,,
de2c40b4-3d93-4823-8b4e-2bcfd9995799,cebf7b78-2d4b-4a96-8b2a-9f425287ca75,Yes,Hackensack Medical Affiliates,Health System,2016-10-10,2019-11-21
c07eecbb-6a18-48d8-bcfe-fe603eca8b34,e742d6f2-8e81-4cc5-853a-cc18201b0725,Yes,Atlantic Health System,Clinic,2018-03-17,2020-03-27
36160693-edb6-4f88-a537-396838d6c100,5694fc76-b835-4308-bc36-1e0b0425375d,Yes,Saint Mary's Medical Center,Clinic,2020-04-17,2022-11-22
94fc51bd-ca7b-44df-8209-98355e1882c7,e51f55dc-fcdc-4d82-b26e-7f5097a89d46,Yes,RWJBarnabas Health,Hospital,2019-04-12,2025-05-05
61ab2c04-4879-44f4-9a0c-6386ad48ea56,bb932581-4797-4bc5-9473-45d89d0626cd,Yes,Trinitas Regional Medical Center,Health System,2016-07-14,2021-06-02
42bd464a-5979-41c7-a98a-dbca66cec517,84562479-841f-4829-a2a9-96cdde57400e,Yes,Trinitas Regional Medical Center,Medical Group,2019-02-22,2025-07-03
7b5a9d45-20ce-4f36-bf12-c1ee87668a85,1149c4d7-5d7c-4e7e-8792-c8ddebb50321,Yes,Jersey Shore Hospital,Health System,2015-10-25,2025-02-18
c2fa136a-eb28-4d99-8a6b-e4b375b59fc4,b95206bb-41da-4afa-9eca-030c03ef5694,Yes,Princeton Health Group,Clinic,2024-05-14,2025-07-03
87b693a5-194d-47c8-89e6-fc898de3b366,21a6266d-3330-4c21-8c4f-97defc05af65,Yes,Princeton Health Group,Clinic,2023-11-18,2025-07-03
7898723b-2b06-4bdb-b2c3-efa2282c5a0f,d52c6d66-a842-437e-994b-4a94c4aae0b1,Yes,Trinitas Regional Medical Center,Hospital,2022-09-25,2025-07-03
b55b840c-0a6a-4649-a812-78a89a21bb92,fa537464-e24f-4ac8-8653-b097c0d48ad9,Yes,RWJBarnabas Health,Hospital,2016-11-13,2020-05-27
628eecd3-cb0d-4048-a43c-2a27b08aa7d9,2ee2e60c-ac68-4ecb-a18b-f6514bd6bb84,Yes,Saint Mary's Medical Center,Hospital,2017-12-07,2019-06-30
4dc58902-82c1-4f38-a1f8-d6462f03f275,dedcce89-669e-4f28-8432-a8b0c0e9038b,Yes,Princeton Health Group,Medical Group,2018-12-10,2020-06-17
73281fcd-07c8-45ec-91f1-122ad8ef4470,990bf90f-38e4-4c71-a830-00862e5ff13c,Yes,Newark General Hospital,Health System,2021-10-18,2025-07-03
e5f80bfc-9af2-4d66-b211-0f807dca7d08,bd7b146b-7744-42fb-b381-7d460d625e5a,Yes,Trinitas Regional Medical Center,Hospital,2024-02-05,2025-07-03
6c906e70-313d-449d-9242-cd84d73f232d,bffc673a-5753-4fad-a356-0c749f6c1ee7,Yes,RWJBarnabas Health,Clinic,2022-03-15,2025-07-03
4f9e1f64-79d0-44dc-8baa-d60133d07cf5,20bd9f63-9e95-4704-bcc8-19d80ebd4c93,Yes,Saint Mary's Medical Center,Clinic,2018-07-11,2025-07-03
04f7760b-e99a-4d5a-91cc-6a5dee9646a3,9a13901e-9523-415d-845a-56e9d462f005,Yes,Hackensack Medical Affiliates,Clinic,2016-01-13,2025-02-28
92230b78-0147-4a0b-9503-6441175f4c7e,2391e395-bd44-4054-8131-cab230156811,Yes,Jersey Shore Hospital,Health System,2020-09-25,2024-05-28
fa731070-8e6e-448c-abee-7d3467e6a49d,64777f79-ae44-4175-b504-4166f0490c29,Yes,Atlantic Health System,Medical Group,2018-06-10,2020-07-28
883e04dd-cfcf-4492-b2fc-818a6dd5840b,39604f8a-f7c2-428f-bd2a-e2bc324be891,Yes,Jersey Shore Hospital,Medical Group,2018-07-16,2023-05-16
1f93dcae-8ac5-4f85-8006-af07172ada2a,5b0a0a9d-42ee-4b40-8b28-45c6bfe60c00,No,,,,
ace7c6bc-e153-426d-af29-e4b5390528b0,e68d8fbf-3328-450d-96b3-1525fb197762,No,,,,
0aa6f245-1e6a-440e-841b-d2f8264e0baf,856a31d6-3a52-443f-aa07-e3d70245226d,No,,,,
2c4c58de-7f1b-4d23-9b77-13e723e0a4f8,7cb58cb3-bd76-4a55-87e4-9612b101d199,No,,,,
02309741-c0b6-4d8b-a48c-306d295d7b41,62a00d42-dfd1-46dd-b779-be44c24f9d40,Yes,Atlantic Health System,Medical Group,2020-02-18,2023-11-28
f2602351-6a73-4db0-ab3a-37fce5cf848f,54f2c3d0-df0a-4a08-b730-c9fd961505f0,Yes,Hackensack Medical Affiliates,Hospital,2021-08-23,2023-08-12
d3273c0b-7eb4-4774-bf52-7001f015c8bb,9fce0d94-3242-4da1-9779-c2e5537437a4,Yes,Jersey Shore Hospital,Clinic,2024-01-18,2025-07-03
17679f2c-1a79-4aaa-809d-fb473078e6ee,5ef61181-615d-46ee-8df6-1a28fb5396ef,No,,,,
28ecdd43-0be7-4d88-ad28-04060bc777a6,a6bd9ab7-df1c-4cf9-a3fa-5c574261995c,Yes,Newark General Hospital,Clinic,2024-07-01,2025-07-03
47e93ab9-4766-4c25-87f6-ea93d41f7144,52e6cfd9-eeb4-4c1d-98a5-bef6b5484f38,Yes,Trinitas Regional Medical Center,Clinic,2017-05-26,2024-06-13
d6c20a1d-758c-4e1c-b93f-0cb4175001b8,65eba1c8-19f8-4457-ba14-0b8fb4c37590,Yes,Trinitas Regional Medical Center,Clinic,2022-11-25,2025-07-03
bf8525f7-3061-4619-9ed7-80d81c714098,58c5150e-8e5e-4e58-8995-0d088bb8a401,Yes,Atlantic Health System,Health System,2024-06-28,2025-07-03
8787fa10-74ac-4b23-9ff6-63c8f3636053,28cf6331-ff02-41fb-a915-e25a04e97ff7,Yes,Trinitas Regional Medical Center,Medical Group,2023-07-15,2025-07-03
a95b00cc-b9ce-4e60-8c5b-f30db723b9ff,f65fac59-2a64-4218-98e5-95031a2a6c7e,Yes,Hackensack Medical Affiliates,Hospital,2018-08-31,2025-07-03
f43aab65-f889-40d0-be6b-b468a40adb7a,91457995-25f7-4d48-a965-3f3bd8f8a902,Yes,Atlantic Health System,Health System,2017-03-20,2021-02-21
c522e8c6-6049-47b7-9ccf-606ea8fa98dd,2bc10124-35b7-46d1-a413-c18da9d21562,Yes,Princeton Health Group,Health System,2018-09-16,2022-08-29
11948d57-7bc6-4ac2-aadf-b1b626829620,e571858e-a37b-4ef8-912c-685eace690da,Yes,RWJBarnabas Health,Medical Group,2016-12-03,2021-11-09
134ef1ea-b203-4a09-b05d-72e4a872a209,1d8d02e9-5ba1-4321-bdd0-1d5a0845b768,Yes,Atlantic Health System,Clinic,2015-09-06,2017-06-14
96d40653-31e0-4c6e-8944-c556b60b5e70,a46b93b6-b99a-4ab2-adb2-8cecbb05e402,Yes,Princeton Health Group,Medical Group,2020-12-01,2025-05-17
140bbeae-85e4-40f2-92a7-96c32f2d94e0,cb17ece6-a85f-4718-af0f-3bc7bcaa0c0c,Yes,Saint Mary's Medical Center,Medical Group,2016-07-17,2022-07-11
42cab9ad-5994-473f-affd-3338c16ce0d6,ec930d68-92b5-41e7-b30d-44448f057db1,Yes,Princeton Health Group,Clinic,2022-04-15,2025-07-03
3dc8db33-7297-4128-9792-4a5004120f5a,b332e9a9-3e38-43ba-933b-f6501a0334ac,No,,,,
c276c66f-8901-4ddf-a4f3-f0601ad5e49f,6e5bed51-a7fb-4cbe-93e1-475898b0d759,Yes,Atlantic Health System,Hospital,2021-09-20,2025-07-01
9cace7bc-88c6-460f-80a1-c7d3cf81a390,ebce8d20-ba2d-4c89-9a10-fa5437366ccf,Yes,Saint Mary's Medical Center,Hospital,2021-04-23,2025-07-03
2d29a800-fa5e-4e9c-a513-3423cc9bc02a,d3e5e5d8-b73f-478d-9601-25d0798a80f9,Yes,RWJBarnabas Health,Health System,2021-05-05,2025-07-03
d710b6ed-55e0-4f67-9c70-2878fe23c722,a8767518-4d96-4083-b134-3821ebcdce8c,Yes,Newark General Hospital,Medical Group,2018-07-26,2022-02-13
f13c7fd3-6246-4abd-9540-47a587baee62,09ed50c6-4b84-42a1-8a33-aaab06ce82bd,Yes,Hackensack Medical Affiliates,Clinic,2022-12-02,2025-07-03
e34e2f01-bdfe-43c5-8711-e764a9f9b93d,fd4990ce-1588-4001-891a-dac99d7b36f0,Yes,Trinitas Regional Medical Center,Hospital,2018-09-15,2025-03-16
3d34f917-5bff-4f2c-b860-84e9a43eb4ef,2d31da8d-2873-48f6-8517-fbeceb62f6e0,Yes,Princeton Health Group,Medical Group,2021-02-18,2023-01-02
3bc6d494-e431-478c-8540-62ca8cc0cee9,6767f1ef-4200-4c77-96fa-50ca229dcdbf,No,,,,
9de4cef9-dbdf-41b7-86b0-f4a4ec294575,e4a273a5-18a1-400d-8405-43b95e07290c,Yes,RWJBarnabas Health,Health System,2016-11-14,2021-01-21
b2f0b664-5326-434e-aad5-442140091f3c,6618f870-e9ac-4719-85a1-bc67ee226f1b,No,,,,
c89e415d-9683-4d3e-a6e0-a136a6a14f89,5587bf49-1c5f-4b3b-94ee-bf9602902a41,Yes,Jersey Shore Hospital,Medical Group,2023-01-21,2025-07-03
9661fefd-34f4-445e-9f00-d4b0cefa1446,98fdadc2-ecfa-4439-bf5b-c3dd515c2636,Yes,Trinitas Regional Medical Center,Medical Group,2023-11-26,2025-07-03
2acd5e2f-108e-4f41-ab99-f9f608aa30b8,71c69f08-93dd-442e-a77d-2f4162f981dc,Yes,Trinitas Regional Medical Center,Health System,2021-03-26,2025-07-03
9406ed1f-80e2-4b95-a3ea-8edb3d3bf7fe,06ae98ae-aa16-4a46-8d89-b6c3792cb877,Yes,Princeton Health Group,Health System,2020-08-04,2025-07-03
1c381fc3-05f8-4b1d-9826-d9a17dcf2352,514c0743-e3e9-44fd-bbc7-3db423a24cd8,Yes,RWJBarnabas Health,Health System,2019-03-14,2025-07-03
090acddb-9cff-49c1-965e-def7a542d454,94351f07-e668-40d3-bef8-94ffcc18b8ee,No,,,,
d6666716-be9c-4c16-8c67-d8a8a9573ab5,73e083cb-ca9c-46f0-9167-dba5ccfcba2b,Yes,Princeton Health Group,Medical Group,2015-10-02,2017-03-16
f6e13415-21c8-4b03-8be5-2ee254564343,87cbbb29-6ecb-4c50-8d60-e993015170cf,No,,,,
66715241-7d0c-4ee8-b448-d1f6f644b4ec,ffa68ef8-1bcd-41cb-8901-f1852a2f01bd,Yes,RWJBarnabas Health,Health System,2018-12-24,2023-09-19
4043ed42-2602-4750-a25d-132bb0c89a86,491fd6d9-2b1c-4e65-a622-d957b9c5aba5,Yes,Saint Mary's Medical Center,Health System,2016-12-07,2019-11-27
c02ff1c7-5e11-4d2e-98a9-070122176ee4,65c637c3-e743-4c61-acd6-33cf8588cda7,Yes,Jersey Shore Hospital,Clinic,2017-12-10,2021-05-09
32d0eb46-db98-4f83-a783-4e6c66fffd70,52f4a331-c5dc-4cea-b2a6-9d3bcad46457,Yes,Hackensack Medical Affiliates,Clinic,2019-06-23,2025-07-03
959145e0-9e47-4d5e-a8c0-b96c3f68c12c,d1a2711f-9e8e-420e-a8ae-d41568159d13,Yes,Saint Mary's Medical Center,Hospital,2020-07-21,2025-07-03
36184b29-3be0-4cf4-ae03-457a57eb71bc,b48122aa-fd76-4458-95ee-717e6ffa0917,Yes,Atlantic Health System,Clinic,2023-01-05,2025-07-03
550395a9-981b-486e-ae03-f4530265ae76,6068adc1-0c3f-478a-9cb2-172e1c13553f,Yes,Jersey Shore Hospital,Hospital,2017-06-19,2018-09-08
c1d43bf8-4e5f-4711-b6f8-53f8200567bf,7cfccaa9-477c-4521-a571-424d55b0bfbb,Yes,Saint Mary's Medical Center,Hospital,2015-11-30,2022-11-01
094eb17f-a942-431e-b1b0-595dea4faddd,2c290b54-1b8b-43f6-8bd3-0e42a87c7bbe,Yes,Atlantic Health System,Clinic,2023-06-12,2025-07-03
1fae6600-8abe-4856-b1f8-a7d42e78fa3b,afbb823b-b30c-49c8-82e9-16d91e1b72eb,Yes,Hackensack Medical Affiliates,Medical Group,2021-05-08,2025-07-03
fa24862b-6bbd-4f46-b2b6-b7ca37df64d9,4f5ea0da-e75d-4962-ba1c-58da8f96b9a4,Yes,Hackensack Medical Affiliates,Clinic,2022-10-06,2025-07-03
c3dfe57d-1fc1-420b-a297-4f3f9e2eb8d4,30a4c29d-2eac-4121-861d-a3b6c5bf2a84,Yes,RWJBarnabas Health,Clinic,2020-09-16,2024-08-11
70acf4f3-0035-4cf6-8924-fb6a3c05298e,a8405840-641f-4c0c-870f-e757904cd644,Yes,Atlantic Health System,Clinic,2020-08-25,2023-03-07
0a0e6d1d-b35e-4573-9d58-d697e5e1633b,652fefa0-f601-4c7c-af90-4cdf98689cce,Yes,Newark General Hospital,Health System,2018-08-13,2025-07-03
bfb04ebf-0037-48cd-82cb-a4d2ccb50e92,d7ad5faf-c0df-4b75-9beb-36c9840401db,Yes,Princeton Health Group,Clinic,2020-09-11,2025-07-03
c11a0a30-0401-47bb-b946-26f6da382c54,b94b459b-4b21-4f5f-8c28-1f2c004725a4,Yes,Princeton Health Group,Medical Group,2015-09-28,2020-07-06
4e2cbf7a-5d8d-44ec-8d4a-a7d2889061f0,912d2ba6-7b3a-41d0-b902-b35595accc85,Yes,Atlantic Health System,Clinic,2020-12-28,2024-12-07
29b9680c-1fd1-4c4a-a329-1cdc135b950d,b108e7dc-b914-4bf0-ba6f-282e1df115d6,Yes,RWJBarnabas Health,Clinic,2016-06-12,2025-07-03
ee57fde6-62cf-4ed8-9530-91ceb81d6b83,b6072723-cb51-49f4-8fa0-9e397cf4f6e0,Yes,Hackensack Medical Affiliates,Clinic,2023-01-09,2025-07-03
d1a1d17a-64f4-4705-8c4f-ec811d052af0,655071ae-0b6f-4ff8-ba59-e7b1a626c31e,Yes,RWJBarnabas Health,Clinic,2017-10-09,2025-07-03
a8212f6e-d515-47d8-9878-25e64af9b54c,788bcd6b-0d74-4462-9f4b-53cc4f52fcb4,Yes,Newark General Hospital,Hospital,2021-08-22,2025-07-03
f0953ea7-e0dc-44ee-9d56-a938e548946a,41b1fc89-8043-4dc3-8f2a-2846cc67260f,Yes,Hackensack Medical Affiliates,Clinic,2021-11-24,2025-07-03
d5969a54-f9ba-44a5-baa1-b835fa6a3c3a,33513d18-81c9-4723-91c8-dec5693405a1,Yes,Hackensack Medical Affiliates,Clinic,2023-01-19,2025-07-03
c18c7f73-dc6f-4620-b270-7a602dc0b4ed,aa40ac04-8048-4bdf-bc87-f99e8098f382,Yes,Atlantic Health System,Clinic,2018-11-09,2021-07-30
13901990-bfe7-4acd-bf25-01b0666accc9,3ffa9c6d-76ae-47f6-aee8-cf5b7ea5053e,Yes,Princeton Health Group,Health System,2017-07-03,2024-10-21
77f5e118-5364-4a13-a120-fc8c20f5c3a8,f6f889e8-d018-4d80-ba2c-333ed072fddc,Yes,Jersey Shore Hospital,Clinic,2022-12-02,2025-07-03
6da1240d-419b-4b68-ad28-998af323a590,a80e6542-0319-470f-a4d5-7f522883487c,Yes,Jersey Shore Hospital,Clinic,2020-12-28,2022-11-28
c9f31d23-9475-4333-8a5c-efe7faf50647,bd354420-4913-4da7-8730-bc0e61c7e863,Yes,Newark General Hospital,Health System,2015-07-14,2018-12-18
c5468662-0974-42c5-9bc5-b3a52779d1cc,254dd990-7399-4d2f-83c5-1bfcef5777b2,No,,,,
88342445-aff9-4f85-b786-0c00b9c0994c,2f50099c-f9dc-4999-82e8-f043acdf5df6,Yes,Trinitas Regional Medical Center,Clinic,2023-02-04,2025-07-03
0bef287b-a45c-4434-b561-6da2adb32ef9,726e834c-e89b-46e2-9978-c21dcf9d71bc,No,,,,
4ca0878d-6ba5-416a-9bb1-ede01ab275f9,9ff26733-4cf7-47c7-adbf-6a8da4967f7e,Yes,RWJBarnabas Health,Health System,2017-03-05,2020-03-26
1c48969c-5597-4ca4-b344-a3741b5ab4a5,5523e56f-ecaf-457a-8506-4eb07e43cf91,Yes,Atlantic Health System,Hospital,2020-01-17,2025-07-03
fcb49a9b-680c-4d83-bd2b-07e18061020d,ccc5c090-a9e2-4a4d-92ed-b6dcc9d15ede,Yes,RWJBarnabas Health,Hospital,2023-11-07,2025-07-03
93950f90-298c-4d07-9c80-770024806890,f04a1e68-f100-4e0d-9cf2-af9b681bb35d,Yes,Trinitas Regional Medical Center,Hospital,2020-08-04,2025-07-03
6f4e2dba-0ad8-4ef3-8711-824ea2bc3b69,f707ca38-072b-476f-8a90-3c9f4f5313bc,Yes,Newark General Hospital,Hospital,2023-10-14,2025-07-03
94d13435-e8de-486e-88b9-6fda3afeee2f,563afe90-0741-464c-8bd9-ea9828ad8538,Yes,Trinitas Regional Medical Center,Medical Group,2023-02-12,2025-07-03
cffd817a-2ed4-4283-94a2-9f6480d14793,d548992b-c1d0-42f7-a50d-98ea93bc5094,Yes,Jersey Shore Hospital,Medical Group,2018-09-30,2025-07-03
1aa544be-f354-40bf-ae42-4c97510e4b83,86770265-9863-4dd2-8810-10784212ddca,Yes,Princeton Health Group,Clinic,2016-06-21,2024-10-15
08eb96dc-2e21-4cbd-84f3-c8ea9cd6c3a4,7b5936b8-925d-4e30-ba6a-28c06ac5bc53,Yes,Atlantic Health System,Health System,2023-07-19,2025-07-03
27c1bc4c-04a3-4f08-a78b-f850ce8d0528,fac12800-191a-42c8-a5aa-cda1197f34c2,Yes,Princeton Health Group,Hospital,2017-11-03,2018-11-27
79424d65-6c6e-4b5e-8f90-155c6c738fed,36b7776c-d751-4f5b-9d4d-9fce7c12eee2,Yes,Newark General Hospital,Medical Group,2016-09-03,2022-06-30
656ae493-392d-46e3-bb71-bd4da8c4b812,694c2f3a-041a-4d76-b414-c996c5ae07dd,Yes,Jersey Shore Hospital,Clinic,2021-11-13,2025-07-03
b9a4d3d7-2fa7-42f2-96b8-07a600b993cd,b8e10c67-c240-4edc-b590-0810313921bd,Yes,Trinitas Regional Medical Center,Clinic,2023-03-19,2025-07-03
4087d4e8-dc84-401a-856f-5c7e06a010d2,edd3cf7d-8a50-40af-a261-18eba9736327,Yes,Newark General Hospital,Clinic,2018-11-24,2025-07-03
2905c641-d050-4441-b545-08ec20213991,116eb4b3-f663-4acd-b057-1c155e91f0f1,Yes,Hackensack Medical Affiliates,Health System,2015-11-27,2022-01-16
2b225604-9ce0-49a2-a3da-37958f32f1a9,e1dae927-8def-4f0b-ac92-106e74dda901,Yes,Newark General Hospital,Hospital,2018-11-28,2022-10-07
b73b76d6-9107-40ae-9402-ece2a2f47e00,c07a0d3a-85ad-40d4-8295-e69e313cde3c,No,,,,
2492eff3-3351-4262-b836-34fb8a2e0739,62cfba09-666a-492c-96c4-ba5cbc04b1f4,No,,,,
5c488600-b5c8-4488-a792-c21f5f947d4c,c53696d7-ad53-4c08-a812-6f55469e8ddc,No,,,,
b008d485-a263-4814-b813-f0beb8601ec7,3c4f2b55-3ede-4499-8417-18d241eba341,Yes,Trinitas Regional Medical Center,Medical Group,2024-04-30,2025-07-03
aaf3cd01-c3fb-4199-bd6f-2a5429ff7430,239b0042-3ba2-4f56-9ff2-173401c22376,Yes,Princeton Health Group,Hospital,2016-07-07,2024-01-03
ce7d9b24-7e2f-42d8-a430-fce1f4ae56d7,7673917a-6985-45a5-93b0-52b59994d7e0,Yes,RWJBarnabas Health,Hospital,2021-08-29,2025-07-03
581cb870-f127-49d4-8d6e-b3eec79f37e2,67d26906-d5a6-41b4-853a-e34c86b9fb64,Yes,Saint Mary's Medical Center,Clinic,2023-08-30,2025-07-03
c54e5827-904d-4e0d-acf0-9ebfb906c214,10becc50-7dde-435a-8d6f-c25901506dc7,Yes,Princeton Health Group,Clinic,2018-09-16,2025-02-19
d324f15f-5a6a-4817-be02-1a2b7e7ccc52,84478426-6fd6-4928-aa3a-65a4052d3743,Yes,Saint Mary's Medical Center,Health System,2022-10-07,2025-07-03
41992693-7786-4786-8302-2677b08cae94,3fc1966a-7a5f-4e7f-9894-1bdf61006100,Yes,Trinitas Regional Medical Center,Medical Group,2020-10-28,2021-11-04
d6eb5134-2872-4f1c-bc90-ab832ea74dc0,704ed698-3338-47a1-ac4f-96648d9cd012,Yes,Atlantic Health System,Medical Group,2020-06-30,2025-07-03
