SpecialityID,ProviderID,ProviderSpecialityCode,ProviderSpecialityType,ProviderSpecialityName,ProviderSpecialityStartDate,ProviderSpecialityEndDate
822d65f2-3851-4f26-9aac-38744c406ea9,b6ada86a-ac0d-4a7a-b141-71ec6361b41c,207N00000X,Primary,Pediatrics,2015-09-28,
4c2785ac-7035-4062-a0fc-85466bea2105,ebe0d98a-3d69-4972-ba45-179c1f4b250d,207N00000X,Primary,Pediatrics,2020-07-03,
6f455deb-7191-4723-b1ef-ed569a19c881,7432a8ad-d344-47aa-b721-b74c60f57de0,207V00000X,Primary,Obstetrics & Gynecology,2017-08-01,
2581b774-666d-4124-aeaa-18cc4b14e57d,bb42b0d7-ce8a-4694-9084-7a21845fae47,207N00000X,Primary,Pediatrics,2025-05-30,
85ef2806-afd6-49af-b19f-d13a2bcc228c,e7fe868e-6ff1-481a-b67f-0c0131bd45e8,208Z00000X,Secondary,Geriatric Medicine,2022-08-05,
aec8002d-bdc3-49c4-9399-32904868a746,8f6ea28b-c63c-46a2-835d-2e25e40331d7,208Z00000X,Secondary,Geriatric Medicine,2024-07-25,
b323d814-db37-4a9e-b249-66568f996c2b,c5a19b6f-cbbe-4351-ac31-0c40bb913ed3,208C00000X,Secondary,Cardiology,2018-06-07,
9f252a7c-23a6-43ed-ba9a-8f969ab7483d,857dca4b-557e-4b9c-ad1e-57aa7d592e8f,207N00000X,Primary,Pediatrics,2016-11-17,2020-02-29
b71b4c7b-66c8-4d19-951f-8329ebda350b,f6c843b3-2d9f-4a31-9b0b-7c1e19e99c8a,207V00000X,Primary,Obstetrics & Gynecology,2019-05-23,
1c2f13e4-469f-4f91-bdfc-4d0fe69132b9,1f20d478-7d4a-4531-af4a-fba333abcfaa,207N00000X,Primary,Pediatrics,2018-05-10,2020-02-03
3b7734a2-c116-477f-a856-1206fc51aa8f,c07d298b-5e1d-4bd9-9b94-d0f61e5f694e,207V00000X,Primary,Obstetrics & Gynecology,2022-04-26,
2ead162a-fdb1-495a-8cd5-c1475554ea4a,fb583571-d834-4582-9b0c-c19dd116f57a,208VP0000X,Secondary,Psychiatry,2023-12-12,
f876dd88-cc5e-4de0-9665-330065200d33,b57788ea-97f8-4e3e-b720-9d70da750256,207N00000X,Primary,Pediatrics,2021-12-19,
f266b800-8798-4a69-bcb0-41660e6251fc,137fab30-1507-4069-9aa4-d910a1aeded7,208VP0000X,Secondary,Psychiatry,2015-12-21,
7b789dd3-a2ca-4211-aea9-27eed148583f,d01dd3b3-0ce6-4221-9f25-71624fd3394a,208VP0000X,Secondary,Psychiatry,2018-06-20,
65a7d411-bb01-470b-a138-738dbb563c99,ccd143a7-ddfb-4e86-a67f-1b87acfc89b1,207R00000X,Primary,Internal Medicine,2017-02-20,
a2d30658-55a7-45d9-afb8-45302858196e,8dd939b1-23f5-4cd3-8885-6f9cbe3b6fc0,208Z00000X,Secondary,Geriatric Medicine,2023-07-10,
ee877bba-2627-4c3f-8f29-d331fc7eada3,2045492f-c557-4ba1-9dab-f3d8f4df88b9,208C00000X,Secondary,Cardiology,2017-04-21,2024-02-08
74a9d2cb-3aa6-41cf-991a-f0a9d20a806f,b493fc6d-1bff-4316-bfbf-371f2737522f,207V00000X,Primary,Obstetrics & Gynecology,2019-04-12,
f25410c7-9667-4f7e-81de-619e9431497e,22a8bb12-77aa-49bb-9c14-cf5111fc2876,207N00000X,Primary,Pediatrics,2019-01-18,
a026356a-1f8e-48d5-8186-1a5aea7ceae2,709b7941-66c8-4973-b3ca-de9c0278b33b,207N00000X,Primary,Pediatrics,2017-08-30,
196e1d05-7798-47ae-8965-24213dd2e302,9c80cc40-0ab4-4ef7-93cd-ed9afcd6f957,208Z00000X,Secondary,Geriatric Medicine,2021-04-11,2021-10-29
f824efce-fc53-4e4e-b01f-e1f7e6a11864,0a95af94-f31d-4e00-907e-fbb3f75eb4c2,208C00000X,Secondary,Cardiology,2024-08-22,
7dd8f84d-a1b9-415c-86f7-ec7bef04cccf,dc2afe66-31bb-420d-a4fc-4cace27d68c4,207N00000X,Primary,Pediatrics,2020-10-07,
9838ca0e-28e8-45dc-ac0b-ff811d168ad8,ee331f08-7836-4b78-a4ef-e5df8a35d05b,208VP0000X,Secondary,Psychiatry,2016-05-19,
886b767a-a328-455a-a3cf-a08f0da22be4,e07d59c5-b3e5-47be-aa91-bf27321513e8,207N00000X,Primary,Pediatrics,2017-11-14,
5e1e227c-d0cf-413c-8d0a-6a1abb94f700,9d40ba3f-3c76-439c-b46d-8e40fc1c0cf3,208VP0000X,Secondary,Psychiatry,2020-05-14,
abb9510b-8451-4ce8-a486-9971c54fa2af,491e45ce-0741-4657-98a9-16370683ca56,208Z00000X,Secondary,Geriatric Medicine,2020-09-10,
9d3d4deb-932d-4033-a7a3-31e675307b64,31a37f03-d990-4487-a5ad-abf08623407e,208Z00000X,Secondary,Geriatric Medicine,2018-04-08,
4b5424ae-8902-4220-97c3-f0cf1357a9ea,c655eda1-e05f-46ff-967d-91abb94aaf82,207N00000X,Primary,Pediatrics,2024-04-19,
b0d3d1a7-a3d1-4e99-814c-e97cf4337df0,1b76607f-990a-498e-871a-eafa1f2a1090,208C00000X,Secondary,Cardiology,2022-03-30,
7fe79bd4-6e79-4b23-a1c5-4b98b96d4fb4,19ef6b73-9374-40b4-bf6c-d652f72d2595,207N00000X,Primary,Pediatrics,2021-05-29,
3bd73274-197a-4fce-8414-d6bdb0aa0ebf,72435cc6-9f0d-419d-89d7-d459d642546b,207R00000X,Primary,Internal Medicine,2020-04-12,2021-07-04
7857d599-8e1e-43d9-b5ed-13e3f215f255,7245ddc0-0d4e-4f20-a8eb-81e966a218ac,208D00000X,Secondary,General Practice,2022-10-17,
3341f4e0-3f8f-44e8-b2cd-31a8156cb997,2c220f8e-8a41-4042-ac36-9e0f15cd731b,207V00000X,Primary,Obstetrics & Gynecology,2017-07-05,2018-03-04
4368789c-3c41-41c6-aafb-881c28d1f13e,edc88f68-4511-4abd-9db7-abdddf9d8bb8,207Q00000X,Primary,Family Medicine,2015-12-17,
606412d6-2155-4d87-8137-7d3d06291121,7a9748fc-7d63-44ee-ab0d-014914ab5744,207Q00000X,Primary,Family Medicine,2017-12-02,
b21930bb-a891-4b7d-918e-656fbd6e8b10,cebf7b78-2d4b-4a96-8b2a-9f425287ca75,207R00000X,Primary,Internal Medicine,2020-11-18,
ce3c9207-b0b9-4328-8312-1f46f30b109c,e742d6f2-8e81-4cc5-853a-cc18201b0725,208VP0000X,Secondary,Psychiatry,2022-06-05,
b7c63cb9-5be5-41ad-a0aa-0562115e39ee,5694fc76-b835-4308-bc36-1e0b0425375d,208D00000X,Secondary,General Practice,2025-06-16,
f284bc01-17ab-43cf-a0d3-781f03a7a694,e51f55dc-fcdc-4d82-b26e-7f5097a89d46,207V00000X,Primary,Obstetrics & Gynecology,2019-07-27,
e0c8c95f-fadf-4a57-a210-1dd3151194dc,bb932581-4797-4bc5-9473-45d89d0626cd,207Q00000X,Primary,Family Medicine,2021-12-20,
fdb4dba5-9406-422c-89cb-4c288408515f,84562479-841f-4829-a2a9-96cdde57400e,207V00000X,Primary,Obstetrics & Gynecology,2020-05-24,
600344e1-e3f9-4194-b28a-c4104dcc13dd,1149c4d7-5d7c-4e7e-8792-c8ddebb50321,208VP0000X,Secondary,Psychiatry,2018-05-08,
0644ba87-e2ee-4ca0-aa9f-54c93fdb7f26,b95206bb-41da-4afa-9eca-030c03ef5694,208D00000X,Secondary,General Practice,2018-11-12,2022-05-03
580a008c-be93-4b77-8263-886adb208c2a,21a6266d-3330-4c21-8c4f-97defc05af65,207Q00000X,Primary,Family Medicine,2021-09-30,
96f8b5e7-cd88-4921-baec-ae348ff2e662,d52c6d66-a842-437e-994b-4a94c4aae0b1,207R00000X,Primary,Internal Medicine,2017-09-25,2022-05-10
98a2d029-1c77-479d-851e-084531dc3240,fa537464-e24f-4ac8-8653-b097c0d48ad9,208D00000X,Secondary,General Practice,2019-04-13,
80363de8-d38c-4336-928f-9065bd4f7ec1,2ee2e60c-ac68-4ecb-a18b-f6514bd6bb84,208Z00000X,Secondary,Geriatric Medicine,2023-12-10,2025-04-15
62c026b9-2221-467f-8904-4bbe7bd7e736,dedcce89-669e-4f28-8432-a8b0c0e9038b,208Z00000X,Secondary,Geriatric Medicine,2024-12-20,
961681cb-cbec-4ea7-84d5-3a2f98f8df51,990bf90f-38e4-4c71-a830-00862e5ff13c,208D00000X,Secondary,General Practice,2017-07-03,
3ce03ba9-5dc1-425e-aabc-0a64d3bfd673,bd7b146b-7744-42fb-b381-7d460d625e5a,207Q00000X,Primary,Family Medicine,2023-07-23,
42c10428-4dfe-4eff-a191-11bc5c9ded57,bffc673a-5753-4fad-a356-0c749f6c1ee7,207V00000X,Primary,Obstetrics & Gynecology,2016-04-05,
615ab41e-e384-4ffc-b67c-45cf6bcac60e,20bd9f63-9e95-4704-bcc8-19d80ebd4c93,208Z00000X,Secondary,Geriatric Medicine,2015-07-12,
be5d7284-7878-4165-8c0b-9766dbd9a579,9a13901e-9523-415d-845a-56e9d462f005,207R00000X,Primary,Internal Medicine,2024-10-03,2025-03-28
d313e8ff-3981-46e6-846e-57b87268e826,2391e395-bd44-4054-8131-cab230156811,208D00000X,Secondary,General Practice,2020-11-05,2023-02-10
994d5e9f-6294-432f-ba36-208be3e8f888,64777f79-ae44-4175-b504-4166f0490c29,208VP0000X,Secondary,Psychiatry,2022-07-20,
c983defc-5df9-4995-9673-2a6a0179c0d8,39604f8a-f7c2-428f-bd2a-e2bc324be891,208C00000X,Secondary,Cardiology,2022-07-10,
848d4e00-bbdf-442a-bb7f-585e675f0719,5b0a0a9d-42ee-4b40-8b28-45c6bfe60c00,207Q00000X,Primary,Family Medicine,2022-09-15,
bf0b4778-4dbd-47c9-b3d8-d554be4dcf53,e68d8fbf-3328-450d-96b3-1525fb197762,207V00000X,Primary,Obstetrics & Gynecology,2023-06-25,
a42fbed5-ad7a-4f16-bab6-8945dc154eca,856a31d6-3a52-443f-aa07-e3d70245226d,208C00000X,Secondary,Cardiology,2018-01-17,
67fe5bc1-b37f-4c9c-ab0d-32c9a62ff151,7cb58cb3-bd76-4a55-87e4-9612b101d199,207V00000X,Primary,Obstetrics & Gynecology,2021-03-23,
17b3655a-3900-43f8-9209-fca4eaf0246c,62a00d42-dfd1-46dd-b779-be44c24f9d40,207V00000X,Primary,Obstetrics & Gynecology,2022-09-14,
24cfc3e7-e421-4d13-a1df-51d53b13fb44,54f2c3d0-df0a-4a08-b730-c9fd961505f0,208C00000X,Secondary,Cardiology,2025-03-25,
e617f596-4f9f-4c18-8710-e00cf7555b17,9fce0d94-3242-4da1-9779-c2e5537437a4,207N00000X,Primary,Pediatrics,2017-02-06,
6c51357d-dd1c-4c76-a0c6-7675be746457,5ef61181-615d-46ee-8df6-1a28fb5396ef,208C00000X,Secondary,Cardiology,2020-10-01,
463729c2-3752-4f1a-b037-b0df5b340997,a6bd9ab7-df1c-4cf9-a3fa-5c574261995c,207V00000X,Primary,Obstetrics & Gynecology,2024-02-15,
4268f68f-47be-47fa-8c26-674b0c3e3330,52e6cfd9-eeb4-4c1d-98a5-bef6b5484f38,207V00000X,Primary,Obstetrics & Gynecology,2016-03-06,
569d5502-3621-4661-90f5-841531db9e1c,65eba1c8-19f8-4457-ba14-0b8fb4c37590,208Z00000X,Secondary,Geriatric Medicine,2019-06-14,
8982869a-d417-4c0f-bc21-925773bf9288,58c5150e-8e5e-4e58-8995-0d088bb8a401,207Q00000X,Primary,Family Medicine,2021-10-13,
0f837cfd-fe66-49d7-b18d-d8dcf2220424,28cf6331-ff02-41fb-a915-e25a04e97ff7,208VP0000X,Secondary,Psychiatry,2021-10-16,
22034f06-5513-4984-a636-39151359f517,f65fac59-2a64-4218-98e5-95031a2a6c7e,207V00000X,Primary,Obstetrics & Gynecology,2022-02-20,
6d9b5026-27ea-4f1c-bb14-e296cf4d86f5,91457995-25f7-4d48-a965-3f3bd8f8a902,208Z00000X,Secondary,Geriatric Medicine,2022-12-25,2023-06-13
e2c60142-5a7a-469f-8b7c-b5ac1fc0f70c,2bc10124-35b7-46d1-a413-c18da9d21562,208VP0000X,Secondary,Psychiatry,2018-08-05,
f58443a4-c0bd-4b3d-9c5a-ccf88aad5b97,e571858e-a37b-4ef8-912c-685eace690da,208Z00000X,Secondary,Geriatric Medicine,2023-04-23,
6037cc9d-d7ab-4773-b715-01bb7f2d252f,1d8d02e9-5ba1-4321-bdd0-1d5a0845b768,208C00000X,Secondary,Cardiology,2018-06-13,
20e88162-ea64-4dbb-a8ba-d37febd34d4d,a46b93b6-b99a-4ab2-adb2-8cecbb05e402,208D00000X,Secondary,General Practice,2017-11-03,
52e788a6-f388-4b56-8aa1-c3f6f7af2ad4,cb17ece6-a85f-4718-af0f-3bc7bcaa0c0c,207N00000X,Primary,Pediatrics,2018-11-16,2024-04-25
cbe3fd20-3333-4b2a-bbe1-4565f6375e83,ec930d68-92b5-41e7-b30d-44448f057db1,207V00000X,Primary,Obstetrics & Gynecology,2021-09-04,
e31e71e1-c75d-4ed9-a6bd-8f02ec017252,b332e9a9-3e38-43ba-933b-f6501a0334ac,207R00000X,Primary,Internal Medicine,2018-02-18,2023-09-02
a40a304e-f0c7-4c8d-a52c-85edee99d7b0,6e5bed51-a7fb-4cbe-93e1-475898b0d759,207R00000X,Primary,Internal Medicine,2020-02-26,
9dd93b2a-7ad1-4696-8ce7-0e1979b1b19c,ebce8d20-ba2d-4c89-9a10-fa5437366ccf,207Q00000X,Primary,Family Medicine,2017-01-20,
b71d737c-3106-4dd3-83b9-1110a12c5f32,d3e5e5d8-b73f-478d-9601-25d0798a80f9,208D00000X,Secondary,General Practice,2015-12-09,
5e8eaea2-3757-4a0e-b91d-33fdd3d7fcaa,a8767518-4d96-4083-b134-3821ebcdce8c,208VP0000X,Secondary,Psychiatry,2023-11-22,
5254ba5f-d945-4447-b892-51c1cbef1534,09ed50c6-4b84-42a1-8a33-aaab06ce82bd,207R00000X,Primary,Internal Medicine,2016-09-13,
2224e104-9727-4bb2-a9ed-adfe0109ca91,fd4990ce-1588-4001-891a-dac99d7b36f0,207Q00000X,Primary,Family Medicine,2023-05-23,
d53e4c39-fff4-47d1-8c48-0647e72db7d7,2d31da8d-2873-48f6-8517-fbeceb62f6e0,208C00000X,Secondary,Cardiology,2019-03-24,
e7cdbb32-b23c-4838-a22f-debe3d3db111,6767f1ef-4200-4c77-96fa-50ca229dcdbf,207Q00000X,Primary,Family Medicine,2024-10-20,
609e17fc-684c-4b74-9fbe-67d841e9e9a3,e4a273a5-18a1-400d-8405-43b95e07290c,208Z00000X,Secondary,Geriatric Medicine,2019-11-26,
b3156fa2-63e9-48b8-be18-e18169efa6c9,6618f870-e9ac-4719-85a1-bc67ee226f1b,208C00000X,Secondary,Cardiology,2020-11-06,2024-08-04
547eee48-8831-464a-8d17-05342dd5fb84,5587bf49-1c5f-4b3b-94ee-bf9602902a41,207R00000X,Primary,Internal Medicine,2022-06-23,
96749995-8c83-45c9-81fe-ffa98e194090,98fdadc2-ecfa-4439-bf5b-c3dd515c2636,207R00000X,Primary,Internal Medicine,2016-03-09,2018-09-03
a886df78-9453-4e33-a53d-eb0e9c2f545c,71c69f08-93dd-442e-a77d-2f4162f981dc,207N00000X,Primary,Pediatrics,2019-01-19,
678e6e24-430a-4ed8-a174-7717c4c4fa74,06ae98ae-aa16-4a46-8d89-b6c3792cb877,208D00000X,Secondary,General Practice,2020-11-14,
564645d6-b6bc-48b0-89e3-4fabd35fe88d,514c0743-e3e9-44fd-bbc7-3db423a24cd8,207V00000X,Primary,Obstetrics & Gynecology,2018-06-11,
9db2eba0-7447-4445-8e87-6a2bc9cf9b38,94351f07-e668-40d3-bef8-94ffcc18b8ee,208Z00000X,Secondary,Geriatric Medicine,2023-01-17,
a97e480d-376f-4c34-8346-f0105b21762f,73e083cb-ca9c-46f0-9167-dba5ccfcba2b,207N00000X,Primary,Pediatrics,2017-11-24,2024-01-21
4f3fe379-0e96-4b1e-8afb-57f28614b42f,87cbbb29-6ecb-4c50-8d60-e993015170cf,207V00000X,Primary,Obstetrics & Gynecology,2021-02-10,2023-08-01
dc19ca2d-98a3-4aea-a1d0-bd91b8ac6a8e,ffa68ef8-1bcd-41cb-8901-f1852a2f01bd,207R00000X,Primary,Internal Medicine,2019-07-21,
3e73b359-94af-40cb-bc8d-a20f572ef18c,491fd6d9-2b1c-4e65-a622-d957b9c5aba5,208VP0000X,Secondary,Psychiatry,2015-10-04,
83ae9f1a-9254-4659-b8ad-d95900c00733,65c637c3-e743-4c61-acd6-33cf8588cda7,207Q00000X,Primary,Family Medicine,2021-08-09,
f9666f7b-8100-44b6-830a-9746409e0d12,52f4a331-c5dc-4cea-b2a6-9d3bcad46457,208C00000X,Secondary,Cardiology,2016-08-22,
a9026af0-c854-4cf6-998e-bd4b44af55ec,d1a2711f-9e8e-420e-a8ae-d41568159d13,208Z00000X,Secondary,Geriatric Medicine,2020-04-16,
f17f1bf8-16f9-42d0-b7fa-ab615d792f1b,b48122aa-fd76-4458-95ee-717e6ffa0917,208D00000X,Secondary,General Practice,2017-12-14,
05cc11a9-ffb5-494e-8e80-ae83837ab2dc,6068adc1-0c3f-478a-9cb2-172e1c13553f,207V00000X,Primary,Obstetrics & Gynecology,2016-08-14,
c7d2d055-9317-4695-bdd3-557a1d83e0d3,7cfccaa9-477c-4521-a571-424d55b0bfbb,207V00000X,Primary,Obstetrics & Gynecology,2016-11-03,2020-03-22
9874a65d-1acf-473a-89de-d2244abd56fd,2c290b54-1b8b-43f6-8bd3-0e42a87c7bbe,207R00000X,Primary,Internal Medicine,2020-07-06,2022-08-08
fc0061c8-8268-4d85-9df0-dbf542527083,afbb823b-b30c-49c8-82e9-16d91e1b72eb,208C00000X,Secondary,Cardiology,2016-03-29,
2caa1e84-bd1c-47c0-b4eb-ad09f631cefb,4f5ea0da-e75d-4962-ba1c-58da8f96b9a4,207Q00000X,Primary,Family Medicine,2022-04-24,2025-02-23
68e21252-630c-493d-b846-bf4fc6bac605,30a4c29d-2eac-4121-861d-a3b6c5bf2a84,207R00000X,Primary,Internal Medicine,2019-11-25,
c1ac45ca-c48a-44fd-90cd-d1515a15dcd0,a8405840-641f-4c0c-870f-e757904cd644,207N00000X,Primary,Pediatrics,2019-04-26,
0ce9b563-e7bc-4509-8627-c58d9d7f6161,652fefa0-f601-4c7c-af90-4cdf98689cce,208VP0000X,Secondary,Psychiatry,2020-05-20,
a3451e1c-e70c-4d53-be0e-6861efffdc3c,d7ad5faf-c0df-4b75-9beb-36c9840401db,207Q00000X,Primary,Family Medicine,2019-05-24,
bd8e80f0-2338-42c5-a6b0-0dbf0b13797e,b94b459b-4b21-4f5f-8c28-1f2c004725a4,208Z00000X,Secondary,Geriatric Medicine,2017-04-07,2025-03-01
e1a88443-b059-4b0e-a40d-b96d2661de55,912d2ba6-7b3a-41d0-b902-b35595accc85,207Q00000X,Primary,Family Medicine,2025-01-01,
048d6309-7766-4684-b113-4c12f94185bd,b108e7dc-b914-4bf0-ba6f-282e1df115d6,208VP0000X,Secondary,Psychiatry,2021-11-18,
7d6f5b2b-4824-4615-a1dc-597c657fc935,b6072723-cb51-49f4-8fa0-9e397cf4f6e0,208C00000X,Secondary,Cardiology,2025-03-13,
27adae62-ced4-440f-8138-9b60b5e4c194,655071ae-0b6f-4ff8-ba59-e7b1a626c31e,207V00000X,Primary,Obstetrics & Gynecology,2024-01-29,
be617b49-0d51-4f19-8033-34782b78ed15,788bcd6b-0d74-4462-9f4b-53cc4f52fcb4,208VP0000X,Secondary,Psychiatry,2019-11-24,2023-04-29
11ffd277-a18b-4235-acf0-ae60e0b9a607,41b1fc89-8043-4dc3-8f2a-2846cc67260f,207Q00000X,Primary,Family Medicine,2025-03-06,
a7fbe1ef-edd5-4ab8-8fe0-4fb5b637003e,33513d18-81c9-4723-91c8-dec5693405a1,208Z00000X,Secondary,Geriatric Medicine,2016-11-27,
7ffee4b7-2a67-4ef3-9615-a6f850ac3559,aa40ac04-8048-4bdf-bc87-f99e8098f382,207V00000X,Primary,Obstetrics & Gynecology,2020-07-09,
f6bbe6f9-e487-4d46-9db3-092d260e592f,3ffa9c6d-76ae-47f6-aee8-cf5b7ea5053e,207N00000X,Primary,Pediatrics,2016-01-12,
888b8fda-dce1-4e2a-87e9-d9b1fa85bff5,f6f889e8-d018-4d80-ba2c-333ed072fddc,208VP0000X,Secondary,Psychiatry,2024-09-25,
5e53755a-5dc0-4f6d-a827-5e8394676a0f,a80e6542-0319-470f-a4d5-7f522883487c,208Z00000X,Secondary,Geriatric Medicine,2024-06-25,
a929e640-acb6-4ed0-8121-3f8174df0482,bd354420-4913-4da7-8730-bc0e61c7e863,207Q00000X,Primary,Family Medicine,2021-06-01,
a2de824e-47d0-4350-9ede-21519e34d95c,254dd990-7399-4d2f-83c5-1bfcef5777b2,207R00000X,Primary,Internal Medicine,2018-11-07,2019-04-01
1c49ad3f-eb16-441c-a13f-9de204ca8dd2,2f50099c-f9dc-4999-82e8-f043acdf5df6,207Q00000X,Primary,Family Medicine,2018-02-28,
e28da3ec-74fe-4ec9-9a39-4931bcc3f767,726e834c-e89b-46e2-9978-c21dcf9d71bc,207N00000X,Primary,Pediatrics,2020-08-01,
7672eeb9-0ce5-4d6c-b3ee-b060f0534d32,9ff26733-4cf7-47c7-adbf-6a8da4967f7e,207V00000X,Primary,Obstetrics & Gynecology,2025-04-06,
4521d4a4-4c68-4480-83bb-bb7b8db2c7b4,5523e56f-ecaf-457a-8506-4eb07e43cf91,208C00000X,Secondary,Cardiology,2019-04-03,
33be9578-f39a-4ca3-86a3-10b83fd4f100,ccc5c090-a9e2-4a4d-92ed-b6dcc9d15ede,207Q00000X,Primary,Family Medicine,2024-03-11,
41531ec3-8eed-4658-901d-fa4bd06ecf88,f04a1e68-f100-4e0d-9cf2-af9b681bb35d,208D00000X,Secondary,General Practice,2016-09-05,2024-04-12
0e5da387-93bf-4214-8d29-779bbfdefb55,f707ca38-072b-476f-8a90-3c9f4f5313bc,207Q00000X,Primary,Family Medicine,2022-04-27,2024-09-11
a6f8dc9c-0f05-4031-bfd9-0bc346651cea,563afe90-0741-464c-8bd9-ea9828ad8538,208Z00000X,Secondary,Geriatric Medicine,2025-01-09,
842edbed-d8a1-41e8-95ed-2143259c7478,d548992b-c1d0-42f7-a50d-98ea93bc5094,208VP0000X,Secondary,Psychiatry,2020-02-03,
30d5cdb7-5c8f-419e-bf43-d893b8da1b25,86770265-9863-4dd2-8810-10784212ddca,208D00000X,Secondary,General Practice,2024-04-15,
464118de-5926-4a7c-8815-7647026ecf33,7b5936b8-925d-4e30-ba6a-28c06ac5bc53,207Q00000X,Primary,Family Medicine,2024-04-11,2024-04-17
ca46611a-b2e3-4399-b308-bda7cf421597,fac12800-191a-42c8-a5aa-cda1197f34c2,207Q00000X,Primary,Family Medicine,2015-07-12,
a20ea92f-7f56-47a8-b9e3-d0bc065ce92c,36b7776c-d751-4f5b-9d4d-9fce7c12eee2,207Q00000X,Primary,Family Medicine,2024-02-12,
dc5c1f7c-8b49-42b2-ad00-c21f990e5a01,694c2f3a-041a-4d76-b414-c996c5ae07dd,208VP0000X,Secondary,Psychiatry,2023-07-20,2024-11-17
0215710c-c054-43a6-929d-04ecd577c11a,b8e10c67-c240-4edc-b590-0810313921bd,208C00000X,Secondary,Cardiology,2016-05-03,2017-02-03
29665f03-b57c-404e-abb1-10ad66e9835d,edd3cf7d-8a50-40af-a261-18eba9736327,207N00000X,Primary,Pediatrics,2015-11-16,2017-03-09
0e418579-3f0b-41ee-b438-2ab6766a8b20,116eb4b3-f663-4acd-b057-1c155e91f0f1,207N00000X,Primary,Pediatrics,2016-08-21,2024-04-07
60077265-be2c-40b2-95cd-1ecb9628a27b,e1dae927-8def-4f0b-ac92-106e74dda901,207V00000X,Primary,Obstetrics & Gynecology,2022-06-22,
1af1225f-8995-4b24-884d-a8c5f1a6f711,c07a0d3a-85ad-40d4-8295-e69e313cde3c,208VP0000X,Secondary,Psychiatry,2021-03-23,
8e9715ce-b11a-4ccf-bfba-d5810c6bd1f3,62cfba09-666a-492c-96c4-ba5cbc04b1f4,208Z00000X,Secondary,Geriatric Medicine,2022-03-01,
dcff5e93-9ef0-4e2f-945b-7a38a55a0ea8,c53696d7-ad53-4c08-a812-6f55469e8ddc,207V00000X,Primary,Obstetrics & Gynecology,2025-01-12,
bfa35ee3-fc8e-4401-8470-b68c325ab35e,3c4f2b55-3ede-4499-8417-18d241eba341,207N00000X,Primary,Pediatrics,2019-05-15,
1ed80c41-d75f-44b1-bd1a-4c898e5885c1,239b0042-3ba2-4f56-9ff2-173401c22376,207N00000X,Primary,Pediatrics,2022-03-04,
bbc11a6a-7253-4f5f-9b4e-5be8e68bf9b8,7673917a-6985-45a5-93b0-52b59994d7e0,207N00000X,Primary,Pediatrics,2021-11-14,
8d6be4bd-db87-48f6-be5a-a1628ad0d4eb,67d26906-d5a6-41b4-853a-e34c86b9fb64,207Q00000X,Primary,Family Medicine,2020-06-26,
0cc11256-7248-4b1e-a91a-c4da89283d0b,10becc50-7dde-435a-8d6f-c25901506dc7,207R00000X,Primary,Internal Medicine,2020-01-12,
fa0b4687-6636-4c7c-8c76-da07224d9099,84478426-6fd6-4928-aa3a-65a4052d3743,208Z00000X,Secondary,Geriatric Medicine,2024-02-13,
e4a29840-9af2-478b-816a-91bee2aa8836,3fc1966a-7a5f-4e7f-9894-1bdf61006100,207Q00000X,Primary,Family Medicine,2021-04-27,
fe8388be-f345-4502-9b35-2f371303135f,704ed698-3338-47a1-ac4f-96648d9cd012,207N00000X,Primary,Pediatrics,2021-06-28,
083fa085-ab01-4ac2-904b-ecd19bc30334,e7d28452-cd3e-4752-96d2-d26ae1619074,208VP0000X,Secondary,Psychiatry,2024-04-25,
d442d349-f47e-4806-a9a3-83335c090666,310ca4d9-405c-48ae-89d9-06446c5635ca,208D00000X,Secondary,General Practice,2021-11-29,
3d4c6c76-6886-466b-9984-19cccaafe036,facbd75a-4c5d-424d-9beb-3674a3c5f52a,208D00000X,Secondary,General Practice,2021-08-05,
f0b35f43-5eb9-418d-b1b1-1e833df4c196,8b7ac034-cb1c-4914-95c9-277dabbb095e,208Z00000X,Secondary,Geriatric Medicine,2021-05-03,
9ad7c556-101d-45f9-915b-858f7025051b,d3c3df1c-8639-4c38-a77d-8fa6f29a885a,207Q00000X,Primary,Family Medicine,2020-10-28,2023-01-29
fc006446-4a88-45b9-be28-e9b5327457e9,a4e13bb5-2c20-44f7-bb9e-507d7f2c25f5,208VP0000X,Secondary,Psychiatry,2024-03-11,
8c6d5966-7ba1-4feb-966c-ec4d7d22f7af,ecec264f-2040-45dd-aabf-29b25cfdf2c6,207N00000X,Primary,Pediatrics,2017-04-26,
00d63ec7-282e-4996-bd7f-20a3f85c3b3f,2b31d137-04f3-4e99-82e3-6dbba3e272fc,207R00000X,Primary,Internal Medicine,2015-07-05,2022-07-27
3342b389-c0c1-44f0-a42a-f80aea249389,067274cd-510a-4485-90fd-cdcf425231ba,207R00000X,Primary,Internal Medicine,2020-04-07,
aa6179b8-7f68-4970-873c-3df96f7555a0,ee114c3b-8f99-48ed-8697-87b4f33be002,208C00000X,Secondary,Cardiology,2021-04-16,2024-11-04
c61eeb9d-b08f-4d65-bcba-9feb7be15be0,8efc0add-7972-4674-a8ed-72ba65937d9c,207V00000X,Primary,Obstetrics & Gynecology,2017-06-10,
0331502c-a864-4ca1-bdd3-9ce58e1d116b,23b8a534-ffac-437a-b3e8-7601777669b9,207Q00000X,Primary,Family Medicine,2020-07-07,2021-06-30
